NGC,Paper,Author Reference,RAJ2000,DEJ2000,Distance (pc),Vmag,Vmag_abs,Bmag,Bmag_abs,Imag,Imag_abs,Kmag,Kmag_abs,Teff,logg,age_Kruijssen,Fe/H,Fe/H_e,Fe/H_o,O/Fe,O/Fe_e,Na/Fe,Na/Fe_e,F275W,F275W_abs,F275W_e,F336W,F336W_abs,F336W_e,F435W,F435W_abs,F435W_e,F606W,F606W_abs,F606W_e,F814W,F814W_abs,F814W_e,Star ID,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,542040,154.4015708,-46.43036667,4737,14.845,1.467483076,15.851,2.473483076,NaN,NaN,NaN,NaN,4753,2.21,11.25,-1.43,0.145,-1.42,0.372999996,0.173,0.001,0.065,18.4266,5.049083076,0.0229,16.3737,2.996183076,0,15.9226,2.545083076,0,14.4542,1.076683076,0,13.4647,0.087183076,0,R0000409,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,542486,154.3862333,-46.42919167,4737,14.784,1.406483076,15.73,2.352483076,NaN,NaN,NaN,NaN,4753,2.22,11.25,-1.551,0.128,-1.42,-0.032000002,NaN,0.453956533,0.034,18.0742,4.696683076,0.007,16.2723,2.894783076,0,15.7886,2.411083076,0,14.4003,1.022783076,0,13.4454,0.067883076,0,R0000476,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,542579,154.425875,-46.42903611,4737,15.559,2.181483076,16.524,3.146483076,NaN,NaN,NaN,NaN,4890,2.52,11.25,-1.543,0.171,-1.42,-0.022,NaN,0.493746911,0.05,18.6746,5.297083076,0.0104,17.0007,3.623183076,0,16.5807,3.203183076,0,15.2036,1.826083076,0,14.2312,0.853683076,0,R0000483,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,543664,154.4214375,-46.42604444,4737,14.814,1.436483076,15.864,2.486483076,NaN,NaN,NaN,NaN,4737,2.17,11.25,-1.457,0.105,-1.42,NaN,NaN,-0.103,0.063,18.454,5.076483076,0.0065,16.3893,3.011783076,0,15.9291,2.551583076,0,14.443,1.065483076,0,13.4388,0.061283076,0,R0000657,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,543863,154.4391792,-46.42548333,4737,13.668,0.290483076,14.861,1.483483076,NaN,NaN,NaN,NaN,4495,1.61,11.25,-1.562,0.141,-1.42,NaN,NaN,-0.246000007,0.094,18.1603,4.782783076,0.0293,15.7515,2.373983076,0,14.9833,1.605783076,0,13.3098,-0.067716924,0,12.2064,-1.171116924,0,R0000690,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,543875,154.3622583,-46.42525556,4737,15.903,2.525483076,16.773,3.395483076,NaN,NaN,NaN,NaN,4989,2.78,11.25,-1.555,0.114,-1.42,0.115619844,NaN,NaN,NaN,-99.9999,-113.3774169,99.9999,-99.9999,-113.3774169,99,-99.9999,-113.3774169,99,15.537,2.159483076,0,14.6342,1.256683076,0,R0000712,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,544181,154.37665,-46.42443333,4737,14.796,1.418483076,15.767,2.389483076,NaN,NaN,NaN,NaN,4763,2.25,11.25,-1.541,0.139,-1.42,0.048999999,0.247,0.431908547,0.082,18.1591,4.781583076,0.0036,16.3086,2.931083076,0,15.8346,2.457083076,0,14.4166,1.039083076,0,13.4613,0.083783076,0,R0000761,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,544916,154.399425,-46.42249444,4737,14.652,1.274483076,15.642,2.264483076,NaN,NaN,NaN,NaN,4733,2.18,11.25,-1.432,0.143,-1.42,0.38499999,0.005,-0.195999995,0.072,18.1686,4.791083076,0.0144,16.1506,2.773083076,0,15.7139,2.336383076,0,14.2951,0.917583076,0,13.3216,-0.055916924,0,R0000897,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,545094,154.4130417,-46.42209167,4737,15.446,2.068483076,16.371,2.993483076,NaN,NaN,NaN,NaN,4905,2.58,11.25,-1.567,0.098,-1.42,NaN,NaN,-0.296999991,0.199,18.3111,4.933583076,0.0199,16.6372,3.259683076,0,16.4077,3.030183076,0,15.0995,1.721983076,0,14.1739,0.796383076,0,R0000930,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,545181,154.358325,-46.42171389,4737,15.051,1.673483076,16.001,2.623483076,NaN,NaN,NaN,NaN,4809,2.35,11.25,-1.496,0.222,-1.42,NaN,NaN,-0.246999994,0.047,-99.9999,-113.3774169,99.9999,-99.9999,-113.3774169,99,-99.9999,-113.3774169,99,14.6817,1.304183076,0,13.7147,0.337183076,0,R0000968,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,546096,154.3837042,-46.41942222,4737,14.205,0.827483076,15.251,1.873483076,NaN,NaN,NaN,NaN,4630,1.93,11.25,-1.568,0.112,-1.42,0.234451931,0.091,-0.063000001,0.06,18.0139,4.636383076,0.0137,15.8744,2.496883076,0,15.3377,1.960183076,0,13.8508,0.473283076,0,12.8344,-0.543116924,0,R0001135,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,547469,154.3873667,-46.41588889,4737,15.681,2.303483076,16.566,3.188483076,NaN,NaN,NaN,NaN,4955,2.7,11.25,-1.525,0.148,-1.42,0.300000012,NaN,0.391759424,0.065,18.5164,5.138883076,0.0052,16.929,3.551483076,0,16.6079,3.230383076,0,15.3089,1.931383076,0,14.3885,1.010983076,0,R0001412,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,547791,154.4136708,-46.41514167,4737,15.702,2.324483076,16.61,3.232483076,NaN,NaN,NaN,NaN,4957,2.71,11.25,-1.512,0.145,-1.42,0.174210657,NaN,0.460750019,NaN,18.6171,5.239583076,0.0124,16.9852,3.607683076,0,16.6705,3.292983076,0,15.3444,1.966883076,0,14.4159,1.038383076,0,R0001459,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,547858,154.4155875,-46.41495556,4737,15.328,1.950483076,16.214,2.836483076,NaN,NaN,NaN,NaN,4851,2.44,11.25,-1.515,0.15,-1.42,NaN,NaN,0.457191528,0.032,18.3662,4.988683076,0.0139,16.7018,3.324283076,0,16.3219,2.944383076,0,14.9819,1.604383076,0,14.0557,0.678183076,0,R0001486,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,548134,154.3811542,-46.41413056,4737,14.557,1.179483076,15.55,2.172483076,NaN,NaN,NaN,NaN,4703,2.1,11.25,-1.512,0.201,-1.42,-0.246000007,NaN,0.63499999,0.111,18.032,4.654483076,0.0079,16.1637,2.786183076,0,15.6056,2.228083076,0,14.1959,0.818383076,0,13.203,-0.174516924,0,R0001557,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,548152,154.3601292,-46.41403056,4737,12.911,-0.466516924,14.209,0.831483076,NaN,NaN,NaN,NaN,4311,1.17,11.25,-1.507,0.178,-1.42,0.160181866,0.035,0.399639158,0.026,-99.9999,-113.3774169,99.9999,-99.9999,-113.3774169,99,-99.9999,-113.3774169,99,12.4928,-0.884716924,0,11.3395,-2.038016924,0,R0001566,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,548860,154.4198083,-46.41245,4737,13.657,0.279483076,14.808,1.430483076,NaN,NaN,NaN,NaN,4496,1.61,11.25,-1.405,0.106,-1.42,NaN,NaN,-0.128999993,0.065,18.132,4.754483076,0.0107,15.6839,2.306383076,0,14.8926,1.515083076,0,13.2668,-0.110716924,0,12.2026,-1.174916924,0,R0001697,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,549551,154.430425,-46.41079444,4737,13.783,0.405483076,14.91,1.532483076,NaN,NaN,NaN,NaN,4537,1.71,11.25,-1.581,0.112,-1.42,0.075000003,NaN,0.488570927,0.019,18.0287,4.651183076,0.0098,15.7817,2.404183076,0,15.0088,1.631283076,0,13.4354,0.057883076,0,12.4019,-0.975616924,0,R0001841,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,549944,154.3812125,-46.40962222,4737,14.058,0.680483076,15.157,1.779483076,NaN,NaN,NaN,NaN,4583,1.81,11.25,-1.479,0.127,-1.42,0.198142117,NaN,-0.075999998,0.032,18.1218,4.744283076,0,15.8591,2.481583076,0,15.219,1.841483076,0,13.6959,0.318383076,0,12.6472,-0.730316924,0,R0001949,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,550664,154.4269042,-46.40786389,4737,14.721,1.343483076,15.691,2.313483076,NaN,NaN,NaN,NaN,4754,2.23,11.25,-1.495,0.153,-1.42,NaN,NaN,0.072999999,NaN,18.032,4.654483076,0.0067,16.2427,2.865183076,0,15.7693,2.391783076,0,14.3849,1.007383076,0,13.4358,0.058283076,0,R0002101,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,550719,154.4230708,-46.40770833,4737,15.418,2.040483076,16.359,2.981483076,NaN,NaN,NaN,NaN,4910,2.6,11.25,-1.547,0.116,-1.42,-0.351000011,NaN,0.930000007,NaN,18.3853,5.007783076,0.0018,16.7121,3.334583076,0,16.397,3.019483076,0,15.0783,1.700783076,0,14.1629,0.785383076,0,R0002126,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,550783,154.4387042,-46.40758056,4737,13.912,0.534483076,15.005,1.627483076,NaN,NaN,NaN,NaN,4569,1.79,11.25,-1.506,0.17,-1.42,0.335000008,0.098,0.437536929,0.131,-99.9999,-113.3774169,99.9999,-99.9999,-113.3774169,99,-99.9999,-113.3774169,99,13.571,0.193483076,0,12.5433,-0.834216924,0,R0002140,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,551068,154.3837167,-46.40679444,4737,14.671,1.293483076,15.654,2.276483076,NaN,NaN,NaN,NaN,4752,2.23,11.25,-1.523,0.222,-1.42,-0.086000003,NaN,0.057,0.089,18.0008,4.623283076,0.0081,16.1206,2.743083076,0,15.7518,2.374283076,0,14.3481,0.970583076,0,13.3968,0.019283076,0,R0002194,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,552176,154.3921125,-46.40413333,4737,13.055,-0.322516924,14.261,0.883483076,NaN,NaN,NaN,NaN,4364,1.3,11.25,-1.509,0.172,-1.42,-0.342999995,NaN,0.512186344,0.018,17.988,4.610483076,0.0171,15.4936,2.116083076,0,14.3612,0.983683076,0,-99.9999,-113.3774169,99,11.5738,-1.803716924,0,R0002396,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,553110,154.3797958,-46.40166389,4737,16.178,2.800483076,17.064,3.686483076,NaN,NaN,NaN,NaN,5032,2.87,11.25,-1.49,0.13,-1.42,0.061000001,NaN,0.483718438,0.09,18.9164,5.538883076,0.0072,17.3887,4.011183076,0,17.0925,3.714983076,0,15.7926,2.415083076,0,14.8552,1.477683076,0,R0002585,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,553502,154.4001542,-46.40075,4737,14.084,0.706483076,15.135,1.757483076,NaN,NaN,NaN,NaN,4606,1.88,11.25,-1.454,0.147,-1.42,-0.344999999,NaN,0.611000001,0.016,17.8786,4.501083076,0.0129,15.8682,2.490683076,0,15.1922,1.814683076,0,13.7234,0.345883076,0,12.7207,-0.656816924,0,R0002650,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,553560,154.4121,-46.40063333,4737,13.015,-0.362516924,14.219,0.841483076,NaN,NaN,NaN,NaN,4368,1.32,11.25,-1.573,0.133,-1.42,NaN,NaN,-0.115999997,0.041,17.8747,4.497183076,0.0307,-99.9999,-113.3774169,99,14.327,0.949483076,0,12.6322,-0.745316924,0,11.5312,-1.846316924,0,R0002658,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,553698,154.4059917,-46.40022778,4737,14.672,1.294483076,15.611,2.233483076,NaN,NaN,NaN,NaN,4761,2.26,11.25,-1.562,0.085,-1.42,0.194841231,NaN,-0.122000001,NaN,17.7312,4.353683076,0.012,15.9554,2.577883076,0,15.6422,2.264683076,0,14.3376,0.960083076,0,13.4016,0.024083076,0,R0002678,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,555512,154.4208375,-46.39547778,4737,13.378,0.000483076,14.565,1.187483076,NaN,NaN,NaN,NaN,4437,1.47,11.25,-1.44,0.103,-1.42,0.079000004,0.141,0.479189453,0.057,18.0557,4.678183076,0.0086,15.6132,2.235683076,0,14.6604,1.282883076,0,12.9976,-0.379916924,0,11.9138,-1.463716924,0,R0002948,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,555643,154.4315667,-46.39513889,4737,14.631,1.253483076,15.662,2.284483076,NaN,NaN,NaN,NaN,4718,2.14,11.25,-1.454,0.207,-1.42,-0.238999993,NaN,0.463014512,NaN,18.1058,4.728283076,3.00E-04,16.2445,2.866983076,0,-99.9999,-113.3774169,99,14.268,0.890483076,0,13.3016,-0.075916924,0,R0002963,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,555784,154.410225,-46.39466389,4737,14.704,1.326483076,15.743,2.365483076,NaN,NaN,NaN,NaN,4736,2.18,11.25,-1.461,0.188,-1.42,-0.783999979,NaN,0.518000007,0.093,18.1512,4.773683076,0.0229,16.3061,2.928583076,0,15.7637,2.386183076,0,14.3593,0.981783076,0,13.3764,-0.001116924,0,R0002986,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,555944,154.3913292,-46.39416389,4737,15.587,2.209483076,16.53,3.152483076,NaN,NaN,NaN,NaN,4911,2.59,11.25,-1.397,0.074,-1.42,0.156055756,NaN,0.016000001,0.169,18.6894,5.311883076,0.0033,16.8584,3.480883076,0,16.5735,3.195983076,0,15.2149,1.837383076,0,14.2718,0.894283076,0,R0003013,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,556574,154.4275333,-46.39241389,4737,15.118,1.740483076,16.107,2.729483076,NaN,NaN,NaN,NaN,4823,2.38,11.25,-1.515,0.102,-1.42,NaN,NaN,0.377500855,0.003,18.3353,4.957783076,0.0058,16.5372,3.159683076,0,-99.9999,-113.3774169,99,14.759,1.381483076,0,13.8145,0.436983076,0,R0003096,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,557046,154.4409375,-46.39093056,4737,14.586,1.208483076,15.621,2.243483076,NaN,NaN,NaN,NaN,4706,2.11,11.25,-1.507,0.13,-1.42,NaN,NaN,0.496334898,0.082,-99.9999,-113.3774169,99.9999,-99.9999,-113.3774169,99,-99.9999,-113.3774169,99,14.2436,0.866083076,0,13.2471,-0.130416924,0,R0003162,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,557181,154.4109667,-46.39045,4737,13.278,-0.099516924,14.478,1.100483076,NaN,NaN,NaN,NaN,4410,1.4,11.25,-1.511,0.114,-1.42,NaN,NaN,0.389132846,0.016,18.1837,4.806183076,0.0152,15.548,2.170483076,0,14.5942,1.216683076,0,12.8886,-0.488916924,0,11.7837,-1.593816924,0,R0003189,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,557810,154.3804708,-46.38803056,4737,15.636,2.258483076,16.557,3.179483076,NaN,NaN,NaN,NaN,4916,2.59,11.25,-1.448,0.13,-1.42,NaN,NaN,0.45589753,0.001,-99.9999,-113.3774169,99.9999,-99.9999,-113.3774169,99,-99.9999,-113.3774169,99,15.2876,1.910083076,0,14.3407,0.963183076,0,R0003272,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,559537,154.3958042,-46.38276389,4737,15.609,2.231483076,16.53,3.152483076,NaN,NaN,NaN,NaN,4934,2.65,11.25,-1.523,0.137,-1.42,0.190715109,NaN,0.391008971,NaN,-99.9999,-113.3774169,99.9999,-99.9999,-113.3774169,99,-99.9999,-113.3774169,99,15.2828,1.905283076,0,14.3451,0.967583076,0,R0003405,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,560148,154.4028583,-46.38032222,4737,15.062,1.684483076,16.022,2.644483076,NaN,NaN,NaN,NaN,4814,2.36,11.25,-1.54,0.17,-1.42,NaN,NaN,-0.114,0.001,-99.9999,-113.3774169,99.9999,-99.9999,-113.3774169,99,-99.9999,-113.3774169,99,14.7407,1.363183076,0,13.7755,0.397983076,0,R0003441,,,,,,,,,,,,,,,,,,,,,,
3201,Marino,560947,154.3993958,-46.37713611,4737,15.53,2.152483076,16.408,3.030483076,NaN,NaN,NaN,NaN,4919,2.62,11.25,-1.525,0.111,-1.42,NaN,NaN,0.470131483,0.055,-99.9999,-113.3774169,99.9999,-99.9999,-113.3774169,99,-99.9999,-113.3774169,99,15.2226,1.845083076,0,14.3068,0.929283076,0,R0003475,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,6513,189.8657333,-26.77681667,10404,16.443,1.356998282,17.166,2.079998282,NaN,NaN,14.214,-0.872001718,5101,2.6,12.17,-2.232,0.184,-2.19,NaN,NaN,NaN,NaN,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,16.2449,1.158898282,0,15.5061,0.420098282,0,R0000006,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,6809,189.8774667,-26.773175,10404,17.425,2.338998282,18.105,3.018998282,NaN,NaN,15.563,0.476998282,5302,3.09,12.17,-2.167,0.171,-2.19,NaN,NaN,0.489,0.005,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,17.2233,2.137298282,0,16.5313,1.445298282,0,R0000023,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,7183,189.8534458,-26.76908611,10404,14.481,-0.605001718,15.404,0.317998282,NaN,NaN,11.963,-3.123001718,4699,1.66,12.17,-2.305,0.126,-2.19,0.361,NaN,0.17,0.022,17.6106,2.524598282,0.0347,15.8052,0.719198282,0.0142,15.4328,0.346798282,0.0048,14.222,-0.864001718,0,13.3706,-1.715401718,0,R0000054,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,7337,189.8747417,-26.76759444,10404,15.433,0.346998282,16.244,1.157998282,NaN,NaN,13.04,-2.046001718,4894,2.11,12.17,-2.173,0.204,-2.19,0.761,NaN,-0.349,NaN,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,15.1958,0.109798282,0,14.4155,-0.670501718,0,R0000063,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,7422,189.879,-26.76682778,10404,15.04,-0.046001718,15.888,0.801998282,NaN,NaN,12.632,-2.454001718,4814,1.94,12.17,-2.251,0.125,-2.19,0.106,0.119,0.399,0.059,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,14.7935,-0.292501718,0,13.9874,-1.098601718,0,R0000071,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,7852,189.8627417,-26.76313333,10404,15.192,0.105998282,16.022,0.935998282,NaN,NaN,12.806,-2.280001718,4845,2.01,12.17,-2.273,0.105,-2.19,0.244,0.157,0.398,0.034,17.6948,2.608798282,0.0068,16.2345,1.148498282,0.0092,16.0385,0.952498282,0.0047,14.9555,-0.130501718,0,14.1592,-0.926801718,0,R0000128,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,7910,189.8470833,-26.76266944,10404,15.356,0.269998282,16.166,1.079998282,NaN,NaN,13.03,-2.056001718,4878,2.11,12.17,-2.324,0.13,-2.19,NaN,NaN,0.769,0.018,17.688,2.601998282,0,16.3491,1.263098282,0.0047,16.1878,1.101798282,0,15.1147,0.028698282,0,14.3262,-0.759801718,0,R0000138,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,8727,189.8435542,-26.75673611,10404,15.733,0.646998282,16.5,1.413998282,NaN,NaN,13.417,-1.669001718,4956,2.27,12.17,-2.187,0.16,-2.19,0.218,NaN,NaN,NaN,17.82,2.733998282,0,16.6176,1.531598282,0.0041,16.5318,1.445798282,0,15.5019,0.415898282,0,14.744,-0.342001718,0,R0000291,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,8807,189.8684667,-26.75622778,10404,14.941,-0.145001718,15.785,0.698998282,NaN,NaN,12.591,-2.495001718,4793,1.93,12.17,-2.237,0.072,-2.19,0.04,NaN,0.199,0.047,17.6037,2.517698282,0.0032,16.0746,0.988598282,0.0127,15.8165,0.730498282,0.0048,14.7047,-0.381301718,0,13.8989,-1.187101718,0,R0000317,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,9036,189.8509167,-26.75473889,10404,14.629,-0.457001718,15.511,0.424998282,NaN,NaN,12.118,-2.968001718,4729,1.72,12.17,-2.206,0.109,-2.19,NaN,NaN,0.08,0.006,17.5953,2.509298282,0.0023,15.9079,0.821898282,0.0055,15.5677,0.481698282,0.0022,14.382,-0.704001718,0,13.5451,-1.540901718,0,R0000383,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,9138,189.8727208,-26.75397222,10404,16.138,1.051998282,16.85,1.763998282,NaN,NaN,14.059,-1.027001718,5039,2.56,12.17,-2.163,0.168,-2.19,NaN,NaN,0.405,0.15,18.0712,2.985198282,0.0061,16.9462,1.860198282,0.0151,16.9385,1.852498282,0,15.9868,0.900798282,0,15.2385,0.152498282,0,R0000415,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,9156,189.8872917,-26.75379722,10404,14.454,-0.632001718,15.357,0.270998282,NaN,NaN,11.978,-3.108001718,4693,1.67,12.17,-2.264,0.055,-2.19,0.388,0.125,NaN,NaN,17.5341,2.448098282,0.0235,15.7872,0.701198282,0.0061,15.3674,0.281398282,0,14.1883,-0.897701718,0,13.3433,-1.742701718,0,R0000420,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,9355,189.8759375,-26.75240833,10404,17.144,2.057998282,17.8,2.713998282,NaN,NaN,15.133,0.046998282,5245,3,12.17,-2.178,0.116,-2.19,NaN,NaN,0.26,0.008,18.7134,3.627398282,0.0142,17.693,2.606998282,0.0135,17.8708,2.784798282,0.0038,16.9779,1.891898282,0,16.2658,1.179798282,0,R0000498,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,9567,189.868925,-26.75115,10404,15.974,0.887998282,16.717,1.630998282,NaN,NaN,13.803,-1.283001718,5005,2.44,12.17,-2.229,0.133,-2.19,0.348,NaN,0.3,0.004,17.9772,2.891198282,0.0059,16.791,1.704998282,0.0092,16.7568,1.670798282,0.0039,15.7717,0.685698282,0,15.0233,-0.062701718,0,R0000562,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,9711,189.878925,-26.75019444,10404,14.83,-0.256001718,15.674,0.587998282,NaN,NaN,12.437,-2.649001718,4771,1.87,12.17,-2.181,0.19,-2.19,0.45,NaN,0.308,0.182,17.59,2.503998282,0.0231,15.9916,0.905598282,0.0051,15.7096,0.623598282,0.0022,14.5927,-0.493301718,0,13.7767,-1.309301718,0,R0000617,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,9790,189.83275,-26.74970556,10404,15.069,-0.017001718,15.905,0.818998282,NaN,NaN,12.691,-2.395001718,4819,1.97,12.17,-2.281,0.033,-2.19,NaN,NaN,0.305,0.025,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,14.8125,-0.273501718,0,14.0134,-1.072601718,0,R0000642,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,9844,189.8622417,-26.74934167,10404,15.173,0.086998282,15.992,0.905998282,NaN,NaN,12.719,-2.367001718,4841,1.97,12.17,-2.269,0.058,-2.19,0.557,NaN,0.303,0.053,17.6656,2.579598282,0.0044,16.2172,1.131198282,0.0066,16.029,0.942998282,4.00E-04,14.9298,-0.156201718,0,14.1456,-0.940401718,0,R0000663,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,9984,189.9087875,-26.74845833,10404,17.236,2.149998282,17.906,2.819998282,NaN,NaN,15.236,0.149998282,5264,3.04,12.17,-2.216,0.054,-2.19,NaN,NaN,0.194,0.062,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,17.0117,1.925698282,0,16.3142,1.228198282,0,R0000724,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,10161,189.8800583,-26.74734444,10404,15.66,0.573998282,16.431,1.344998282,NaN,NaN,13.335,-1.751001718,4941,2.23,12.17,-2.304,0.117,-2.19,0.299,NaN,0.368,0.109,17.8429,2.756898282,0.0177,16.4915,1.405498282,0.0078,16.4451,1.359098282,0.003,15.422,0.335998282,0,14.6653,-0.420701718,0,R0000791,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,10193,189.898525,-26.74706111,10404,15.14,0.053998282,15.963,0.876998282,NaN,NaN,12.726,-2.360001718,4834,1.98,12.17,-2.282,0.094,-2.19,0.385,NaN,0.289,0.117,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,14.9091,-0.176901718,0,14.1183,-0.967701718,0,R0000808,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,10337,189.853275,-26.74616111,10404,15.248,0.161998282,16.054,0.967998282,NaN,NaN,12.811,-2.275001718,4856,2.01,12.17,-2.265,0.13,-2.19,NaN,NaN,0.036,0.047,17.7437,2.657698282,0.0111,16.2551,1.169098282,0.0021,16.1097,1.023698282,0,15.0212,-0.064801718,0,14.2443,-0.841701718,0,R0000883,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,10372,189.8438875,-26.74600833,10404,15.33,0.243998282,16.137,1.050998282,NaN,NaN,13.011,-2.075001718,4873,2.1,12.17,-2.206,0.084,-2.19,NaN,NaN,0.111,0.072,17.7365,2.650498282,0.0055,16.328,1.241998282,0.0031,16.1669,1.080898282,9.00E-04,15.0932,0.007198282,0,14.3069,-0.779101718,0,R0000899,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,10557,189.8339583,-26.74492222,10404,17.147,2.060998282,17.828,2.741998282,NaN,NaN,15.076,-0.010001718,5245,2.97,12.17,-2.14,0.046,-2.19,NaN,NaN,NaN,NaN,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,-99.9999,-115.0859017,99.9999,16.9242,1.838198282,0,16.2308,1.144798282,0,R0000999,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,10779,189.846725,-26.74356944,10404,14.374,-0.712001718,15.291,0.204998282,NaN,NaN,11.81,-3.276001718,4677,1.59,12.17,-2.249,0.067,-2.19,0.269,NaN,NaN,NaN,17.6308,2.544798282,0.0202,15.7483,0.662298282,0.0015,15.3361,0.250098282,0,14.0997,-0.986301718,0,13.2493,-1.836701718,0,R0001109,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,10901,189.8578417,-26.7428,10404,15.656,0.569998282,16.434,1.347998282,NaN,NaN,13.302,-1.784001718,4940,2.22,12.17,-2.123,0.132,-2.19,0.174,NaN,NaN,NaN,17.9045,2.818498282,0.0273,16.5114,1.425398282,0.0061,16.4572,1.371198282,0,15.4117,0.325698282,0,14.6439,-0.442101718,0,R0001158,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,10918,189.8555,-26.74269444,10404,16.331,1.244998282,17.022,1.935998282,NaN,NaN,14.252,-0.834001718,5078,2.64,12.17,-2.147,0.207,-2.19,NaN,NaN,0.193,0.142,18.1909,3.104898282,0.0131,17.0788,1.992798282,0.0172,17.0922,2.006198282,4.00E-04,16.136,1.049998282,0,15.4031,0.317098282,0,R0001167,,,,,,,,,,,,,,,,,,,,,,
4590,Carretta,11003,189.8789875,-26.74211944,10404,14.717,-0.369001718,15.574,0.487998282,NaN,NaN,12.263,-2.823001718,4747,1.79,12.17,-2.176,0.183,-2.19,0.085,NaN,0.287,0.072,17.5447,2.458698282,0.0032,15.9307,0.844698282,0.0141,15.5988,0.512798282,8.00E-04,14.4664,-0.619601718,0,13.6419,-1.444101718,0,R0001206,,,,,,,,,,,,,,,,,,,,,,
